task_id,phase,category,scope,department,district,source,method,api_or_url,output_path,description,depends_on,priority,status
COV100-CLIMA-10_Alto_Parana-Tavapy,1_API,CLIMA,localidade,10_Alto_Parana,Tavapy,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/10_Alto_Parana/Tavapy/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Tavapy. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-10_Alto_Parana-Tavapy,P1,done
COV100-SOLO-10_Alto_Parana-Tavapy,1_API,SOLO,localidade,10_Alto_Parana,Tavapy,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Consultar SoilGrids 2.0 para Tavapy: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-10_Alto_Parana-Tavapy,P2,todo
COV100-LUZ-10_Alto_Parana-Tavapy,1_API,POLUICAO_LUMINOSA,localidade,10_Alto_Parana,Tavapy,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/10_Alto_Parana/Tavapy/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Tavapy via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-10_Alto_Parana-Tavapy,P2,done
COV100-SAUDE-10_Alto_Parana-Tavapy,2_WEB,SAUDE,localidade,10_Alto_Parana,Tavapy,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Levantar infraestrutura de saúde em Tavapy: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-10_Alto_Parana-Tavapy,2_WEB,CELULAR,localidade,10_Alto_Parana,Tavapy,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Verificar cobertura móvel em Tavapy por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-10_Alto_Parana-Tavapy,2_WEB,INTERNET,localidade,10_Alto_Parana,Tavapy,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Verificar disponibilidade de internet fixa em Tavapy: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-10_Alto_Parana-Tavapy,2_WEB,COMBUSTIVEL,localidade,10_Alto_Parana,Tavapy,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Contar postos de combustível em raio de 5km de Tavapy via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-10_Alto_Parana-Tavapy,P2,done
COV100-TERRA-10_Alto_Parana-Tavapy,2_WEB,TERRA_RURAL,localidade,10_Alto_Parana,Tavapy,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Tavapy nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-10_Alto_Parana-Tavapy,2_WEB,IMOVEL_URBANO,localidade,10_Alto_Parana,Tavapy,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/10_Alto_Parana/Tavapy/DADOS.md,"Pesquisar custo de imóveis residenciais em Tavapy: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-10_Alto_Parana-Yguazu,1_API,CLIMA,localidade,10_Alto_Parana,Yguazu,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/10_Alto_Parana/Yguazu/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Yguazu. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-10_Alto_Parana-Yguazu,P1,done
COV100-SOLO-10_Alto_Parana-Yguazu,1_API,SOLO,localidade,10_Alto_Parana,Yguazu,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Consultar SoilGrids 2.0 para Yguazu: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-10_Alto_Parana-Yguazu,P2,todo
COV100-LUZ-10_Alto_Parana-Yguazu,1_API,POLUICAO_LUMINOSA,localidade,10_Alto_Parana,Yguazu,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/10_Alto_Parana/Yguazu/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Yguazu via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-10_Alto_Parana-Yguazu,P2,done
COV100-SAUDE-10_Alto_Parana-Yguazu,2_WEB,SAUDE,localidade,10_Alto_Parana,Yguazu,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Levantar infraestrutura de saúde em Yguazu: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-10_Alto_Parana-Yguazu,2_WEB,CELULAR,localidade,10_Alto_Parana,Yguazu,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Verificar cobertura móvel em Yguazu por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-10_Alto_Parana-Yguazu,2_WEB,INTERNET,localidade,10_Alto_Parana,Yguazu,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Verificar disponibilidade de internet fixa em Yguazu: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-10_Alto_Parana-Yguazu,2_WEB,COMBUSTIVEL,localidade,10_Alto_Parana,Yguazu,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Contar postos de combustível em raio de 5km de Yguazu via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-10_Alto_Parana-Yguazu,P2,done
COV100-TERRA-10_Alto_Parana-Yguazu,2_WEB,TERRA_RURAL,localidade,10_Alto_Parana,Yguazu,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Yguazu nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-10_Alto_Parana-Yguazu,2_WEB,IMOVEL_URBANO,localidade,10_Alto_Parana,Yguazu,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/10_Alto_Parana/Yguazu/DADOS.md,"Pesquisar custo de imóveis residenciais em Yguazu: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-11_Central-Aregua,1_API,CLIMA,localidade,11_Central,Aregua,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/11_Central/Aregua/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Aregua. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-11_Central-Aregua,P1,done
COV100-SOLO-11_Central-Aregua,1_API,SOLO,localidade,11_Central,Aregua,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/11_Central/Aregua/DADOS.md,"Consultar SoilGrids 2.0 para Aregua: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-11_Central-Aregua,P2,todo
COV100-LUZ-11_Central-Aregua,1_API,POLUICAO_LUMINOSA,localidade,11_Central,Aregua,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/11_Central/Aregua/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Aregua via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-11_Central-Aregua,P2,done
COV100-SAUDE-11_Central-Aregua,2_WEB,SAUDE,localidade,11_Central,Aregua,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/11_Central/Aregua/DADOS.md,"Levantar infraestrutura de saúde em Aregua: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-11_Central-Aregua,2_WEB,CELULAR,localidade,11_Central,Aregua,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/11_Central/Aregua/DADOS.md,"Verificar cobertura móvel em Aregua por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-11_Central-Aregua,2_WEB,INTERNET,localidade,11_Central,Aregua,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/11_Central/Aregua/DADOS.md,"Verificar disponibilidade de internet fixa em Aregua: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-11_Central-Aregua,2_WEB,COMBUSTIVEL,localidade,11_Central,Aregua,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/11_Central/Aregua/DADOS.md,"Contar postos de combustível em raio de 5km de Aregua via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-11_Central-Aregua,P2,done
COV100-TERRA-11_Central-Aregua,2_WEB,TERRA_RURAL,localidade,11_Central,Aregua,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/11_Central/Aregua/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Aregua nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-11_Central-Aregua,2_WEB,IMOVEL_URBANO,localidade,11_Central,Aregua,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/11_Central/Aregua/DADOS.md,"Pesquisar custo de imóveis residenciais em Aregua: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-11_Central-Capiata,1_API,CLIMA,localidade,11_Central,Capiata,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/11_Central/Capiata/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Capiata. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-11_Central-Capiata,P1,done
COV100-SOLO-11_Central-Capiata,1_API,SOLO,localidade,11_Central,Capiata,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/11_Central/Capiata/DADOS.md,"Consultar SoilGrids 2.0 para Capiata: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-11_Central-Capiata,P2,todo
COV100-LUZ-11_Central-Capiata,1_API,POLUICAO_LUMINOSA,localidade,11_Central,Capiata,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/11_Central/Capiata/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Capiata via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-11_Central-Capiata,P2,done
COV100-SAUDE-11_Central-Capiata,2_WEB,SAUDE,localidade,11_Central,Capiata,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/11_Central/Capiata/DADOS.md,"Levantar infraestrutura de saúde em Capiata: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-11_Central-Capiata,2_WEB,CELULAR,localidade,11_Central,Capiata,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/11_Central/Capiata/DADOS.md,"Verificar cobertura móvel em Capiata por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
