task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
POP-03_Cordillera-Piribebuy,popular,03_Cordillera,Piribebuy,Departamentos/03_Cordillera/Piribebuy,RES-03_Cordillera-Piribebuy,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-Primero_de_Marzo,popular,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,RES-03_Cordillera-Primero_de_Marzo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-San_Bernardino,popular,03_Cordillera,San_Bernardino,Departamentos/03_Cordillera/San_Bernardino,RES-03_Cordillera-San_Bernardino,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-San_Jose_de_los_Arroyos,popular,03_Cordillera,San_Jose_de_los_Arroyos,Departamentos/03_Cordillera/San_Jose_de_los_Arroyos,RES-03_Cordillera-San_Jose_de_los_Arroyos,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-Santa_Elena,popular,03_Cordillera,Santa_Elena,Departamentos/03_Cordillera/Santa_Elena,RES-03_Cordillera-Santa_Elena,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-Tobati,popular,03_Cordillera,Tobati,Departamentos/03_Cordillera/Tobati,RES-03_Cordillera-Tobati,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-03_Cordillera-Valenzuela,popular,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,RES-03_Cordillera-Valenzuela,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Borja,popular,04_Guaira,Borja,Departamentos/04_Guaira/Borja,RES-04_Guaira-Borja,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Capitan_Mauricio_Jose_Troche,popular,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,RES-04_Guaira-Capitan_Mauricio_Jose_Troche,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Coronel_Martinez,popular,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,RES-04_Guaira-Coronel_Martinez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Doctor_Botrell,popular,04_Guaira,Doctor_Botrell,Departamentos/04_Guaira/Doctor_Botrell,RES-04_Guaira-Doctor_Botrell,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Felix_Perez_Cardozo,popular,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,RES-04_Guaira-Felix_Perez_Cardozo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-General_Eugenio_A_Garay,popular,04_Guaira,General_Eugenio_A_Garay,Departamentos/04_Guaira/General_Eugenio_A_Garay,RES-04_Guaira-General_Eugenio_A_Garay,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Independencia,popular,04_Guaira,Independencia,Departamentos/04_Guaira/Independencia,RES-04_Guaira-Independencia,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Itape,popular,04_Guaira,Itape,Departamentos/04_Guaira/Itape,RES-04_Guaira-Itape,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Iturbe,popular,04_Guaira,Iturbe,Departamentos/04_Guaira/Iturbe,RES-04_Guaira-Iturbe,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Jose_Fassardi,popular,04_Guaira,Jose_Fassardi,Departamentos/04_Guaira/Jose_Fassardi,RES-04_Guaira-Jose_Fassardi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Mbocayaty_del_Guaira,popular,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,RES-04_Guaira-Mbocayaty_del_Guaira,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Natalicio_Talavera,popular,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,RES-04_Guaira-Natalicio_Talavera,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Numi,popular,04_Guaira,Numi,Departamentos/04_Guaira/Numi,RES-04_Guaira-Numi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Paso_Yobai,popular,04_Guaira,Paso_Yobai,Departamentos/04_Guaira/Paso_Yobai,RES-04_Guaira-Paso_Yobai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-San_Salvador,popular,04_Guaira,San_Salvador,Departamentos/04_Guaira/San_Salvador,RES-04_Guaira-San_Salvador,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Tebicuary,popular,04_Guaira,Tebicuary,Departamentos/04_Guaira/Tebicuary,RES-04_Guaira-Tebicuary,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Villarrica,popular,04_Guaira,Villarrica,Departamentos/04_Guaira/Villarrica,RES-04_Guaira-Villarrica,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-04_Guaira-Yataity_del_Guaira,popular,04_Guaira,Yataity_del_Guaira,Departamentos/04_Guaira/Yataity_del_Guaira,RES-04_Guaira-Yataity_del_Guaira,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Caaguazu,popular,05_Caaguazu,Caaguazu,Departamentos/05_Caaguazu/Caaguazu,RES-05_Caaguazu-Caaguazu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Carayao,popular,05_Caaguazu,Carayao,Departamentos/05_Caaguazu/Carayao,RES-05_Caaguazu-Carayao,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Coronel_Oviedo,popular,05_Caaguazu,Coronel_Oviedo,Departamentos/05_Caaguazu/Coronel_Oviedo,RES-05_Caaguazu-Coronel_Oviedo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Doctor_Cecilio_Baez,popular,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,RES-05_Caaguazu-Doctor_Cecilio_Baez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Doctor_Eulogio_Estigarribia,popular,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,RES-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Doctor_Juan_Manuel_Frutos,popular,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,RES-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Jose_Domingo_Ocampos,popular,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,RES-05_Caaguazu-Jose_Domingo_Ocampos,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-La_Pastora,popular,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,RES-05_Caaguazu-La_Pastora,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,popular,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,RES-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Nueva_Londres,popular,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,RES-05_Caaguazu-Nueva_Londres,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Nueva_Toledo,popular,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,RES-05_Caaguazu-Nueva_Toledo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-RI_Tres_Corrales,popular,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,RES-05_Caaguazu-RI_Tres_Corrales,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Raul_Arsenio_Oviedo,popular,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,RES-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Repatriacion,popular,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,RES-05_Caaguazu-Repatriacion,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-San_Joaquin,popular,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,RES-05_Caaguazu-San_Joaquin,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-San_Jose_de_los_Arroyos,popular,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,RES-05_Caaguazu-San_Jose_de_los_Arroyos,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Santa_Rosa_del_Mbutuy,popular,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,RES-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Simon_Bolivar,popular,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,RES-05_Caaguazu-Simon_Bolivar,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Tembiapora,popular,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,RES-05_Caaguazu-Tembiapora,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Tres_de_Febrero,popular,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,RES-05_Caaguazu-Tres_de_Febrero,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Vaqueria,popular,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,RES-05_Caaguazu-Vaqueria,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-05_Caaguazu-Yhu,popular,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,RES-05_Caaguazu-Yhu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-3_de_Mayo,popular,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,RES-06_Caazapa-3_de_Mayo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Abai,popular,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,RES-06_Caazapa-Abai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Buena_Vista,popular,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,RES-06_Caazapa-Buena_Vista,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Caazapa,popular,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,RES-06_Caazapa-Caazapa,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Doctor_Moises_Bertoni,popular,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,RES-06_Caazapa-Doctor_Moises_Bertoni,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Fulgencio_Yegros,popular,06_Caazapa,Fulgencio_Yegros,Departamentos/06_Caazapa/Fulgencio_Yegros,RES-06_Caazapa-Fulgencio_Yegros,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-General_Higinio_Morinigo,popular,06_Caazapa,General_Higinio_Morinigo,Departamentos/06_Caazapa/General_Higinio_Morinigo,RES-06_Caazapa-General_Higinio_Morinigo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Maciel,popular,06_Caazapa,Maciel,Departamentos/06_Caazapa/Maciel,RES-06_Caazapa-Maciel,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-San_Juan_Nepomuceno,popular,06_Caazapa,San_Juan_Nepomuceno,Departamentos/06_Caazapa/San_Juan_Nepomuceno,RES-06_Caazapa-San_Juan_Nepomuceno,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Tavarai,popular,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,RES-06_Caazapa-Tavarai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-06_Caazapa-Yuty,popular,06_Caazapa,Yuty,Departamentos/06_Caazapa/Yuty,RES-06_Caazapa-Yuty,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Alto_Vera,popular,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,RES-07_Itapua-Alto_Vera,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Bella_Vista,popular,07_Itapua,Bella_Vista,Departamentos/07_Itapua/Bella_Vista,RES-07_Itapua-Bella_Vista,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Cambreta,popular,07_Itapua,Cambreta,Departamentos/07_Itapua/Cambreta,RES-07_Itapua-Cambreta,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Capitan_Meza,popular,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,RES-07_Itapua-Capitan_Meza,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Capitan_Miranda,popular,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,RES-07_Itapua-Capitan_Miranda,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Carlos_Antonio_Lopez,popular,07_Itapua,Carlos_Antonio_Lopez,Departamentos/07_Itapua/Carlos_Antonio_Lopez,RES-07_Itapua-Carlos_Antonio_Lopez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Carmen_del_Parana,popular,07_Itapua,Carmen_del_Parana,Departamentos/07_Itapua/Carmen_del_Parana,RES-07_Itapua-Carmen_del_Parana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Coronel_Bogado,popular,07_Itapua,Coronel_Bogado,Departamentos/07_Itapua/Coronel_Bogado,RES-07_Itapua-Coronel_Bogado,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Edelira,popular,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,RES-07_Itapua-Edelira,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Encarnacion,popular,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,RES-07_Itapua-Encarnacion,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Fram,popular,07_Itapua,Fram,Departamentos/07_Itapua/Fram,RES-07_Itapua-Fram,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-General_Artigas,popular,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,RES-07_Itapua-General_Artigas,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-General_Delgado,popular,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,RES-07_Itapua-General_Delgado,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Hohenau,popular,07_Itapua,Hohenau,Departamentos/07_Itapua/Hohenau,RES-07_Itapua-Hohenau,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Itapua_Poty,popular,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,RES-07_Itapua-Itapua_Poty,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Jesus,popular,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,RES-07_Itapua-Jesus,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Jose_Leandro_Oviedo,popular,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,RES-07_Itapua-Jose_Leandro_Oviedo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-La_Paz,popular,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,RES-07_Itapua-La_Paz,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Mayor_Otano,popular,07_Itapua,Mayor_Otano,Departamentos/07_Itapua/Mayor_Otano,RES-07_Itapua-Mayor_Otano,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
